case_id,week,weight,state,dma,nielsen,countyc,adi,metro,region,division,ownhome,marital,employ,hhcomp,adults,kids1217,kids611,kids06,parent,age,age2,educ2,educ,income,race,partyrot,party,ideorot,ideo,regvote,sex,ident,l1,c1,usborn,relig,religopen,denom,denomopen,born,jewid,secular,jdenom,year,demh1,demh2,date,sexorient_1,sexorient_2,sexorient_3,sexorient_4,sexorient_5,fipscode,cbsacode,cbsatitle,density,q1,q2,q3rot,q3,q4,q5,q6,q7,q8a,q8b,q8c,formsplit,q9,q10,q11,q12,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,partyln,allcat,gender,racecat,agecat,gencat,educat,educat2,whteduc2,whtedgen,inccat,regcat,partycat,partylean,ideocat,reltrad,catholic
70000608,842,1.0627,AL,630,B,117, ,3,3,6,1,1,1,4,2,2,0,0,1,50, ,5,3,5,2,2,3,2,4,1,2,2, ,1, ,1,, ,,2, , , ,18,1,2,181020,1,0,0,0,0,01117,13820,"Birmingham-Hoover, AL",2,1,2,2,2, ,4,2,1,1,4,4,2,1,1,3,1,2,0,0,0,0,1,0,2,1,2,2,3,2,2,1,0,0,2,3,2,3,3,3,0
70000609,842,2.3704,NJ,504,A,21, ,2,1,2,2,1,2,1,1, , , ,2,21, ,4,3,2,99,1,2,2,4,1,2,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181020,1,0,0,0,0,34021,45940,"Trenton, NJ",4,2,3,1,2, ,4,2,2,2,3,1,1,1,2,3,1,2,0,0,0,0,1,0, ,1,2,9,1,0,2,1,3,9,1,1,3,3,3,6,0
70000610,842,1.8967,MI,563,B,81, ,1,2,3,2,1,1,2,2, , , ,2,29, ,8,5,5,1,1,2,2,5,1,2,2, ,2, ,22,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,26081,24340,"Grand Rapids-Wyoming, MI",3,1,2,1,2, ,4,2,2,1,4,1,1,1,2,3,1,2,0,0,0,0,1,0, ,1,2,1,1,1,3,2,2,4,2,2,3,3,3,2,0
70000611,842,1.7701,TX,641,B,29, ,1,3,7,2,2,1,2,2, , , ,2,28, ,4,3,12,1,1,1,1,2,2,1,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,3,1,1, ,1,3,1,1,3,1,1,1,1,3,2,2,1,0,0,1,0,0, ,1,1,1,1,1,2,1,1,1,4,3,1,1,1,6,0
70000612,842,1.2089,AL,686,B,97, ,1,3,6,1,3,3,2,2, , , ,2,55, ,8,5,8,1,1,2,1,4,1,2,2, ,2, ,15,, ,,2, , , ,18,1,3,181020,1,0,0,0,0,01097,33660,"Mobile, AL",2,1,1,1,2, ,4,9,2,1,3,2,1,1,1,3,1,2,0,0,0,0,1,0, ,1,2,1,3,3,3,2,2,4,4,3,3,3,3,2,0
70000615,842,2.1052,KS,678,B,173, ,3,2,4,1,3,1,3,2,1,0,0,1,20, ,3,2,15,2,1,2,1,2,2,1,2, ,1, ,22,, ,,2, , , ,18,2, ,181020,1,0,0,0,0,20173,48620,"Wichita, KS",3,5,3,2,2, ,2,3,3,3,1,2,1,1,2,3,1,3,0,0,0,0,1,0, ,1,1,2,1,0,1,1,0,0,4,2,3,3,1,3,0
70000617,842,1.4839,NY,501,A,59, ,4,1,2,1,3,1,5,5, , , ,2,47, ,5,3,12,1,1,1,2,2,1,1,2, ,1, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,36059,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,1,1,1, ,1,1,1,3,4,3,1,1,2,3,2,3,0,0,0,0,1,0, ,1,1,1,2,2,2,1,1,1,4,1,1,1,1,4,1
70000618,842,0.3641,IN,649,C,163, ,1,2,3,1,5,2,3,3, , , ,2,81, ,7,5,10,1,1,3,1,5,1,1,2, ,8, ,19,, ,, , , , ,18, , ,181020,1,0,0,0,0,18163,21780,"Evansville, IN-KY",3,1,1,2,2, ,4,2,2,2,4,1,1,1,2,3,1,3,1,0,0,0,0,0,2,1,1,1,4,4,3,2,2,3,3,2,2,3,3,7,0
70000621,842,1.2089,AL,686,B,3, ,3,3,6,1,3,2,3,3, , , ,2,57, ,8,5,15,1,2,2,2,3,1,2,2, ,2, ,15,, ,,2, , , ,18,1,2,181020,1,0,0,0,0,01003,19300,"Daphne-Fairhope-Foley, AL",2,1,2,1,2, ,3,3,2,1,4,2,2,1,2,3,2,2,0,0,0,0,1,0, ,1,2,1,3,3,3,2,2,4,4,3,3,3,2,2,0
70000622,842,0.9805,MN,676,C,137, ,2,2,4,2,3,1,2,2, , , ,2,50, ,5,3,6,1,2,3,2,1,1,1,2, ,2, ,15,, ,,1, , , ,18,2, ,181020,1,0,0,0,0,27137,20260,"Duluth, MN-WI",1,1,1,1,1, ,1,1,1,3,1,4,2,2,2,1,2,1,0,0,0,0,1,0,1,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,0
70000624,842,2.3668,CA,862,B,67, ,2,4,9,2,3,1,6,6, , , ,2,40, ,2,1,4,3,1,8,2,3,1,2,2, ,2,3,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,06067,40900,"Sacramento--Roseville--Arden-Arcade, CA",4,3,4,2,9,9,4,3,4,2,3,2,1,1,2,3,1,3,0,0,0,0,1,0,9,1,2,3,2,2,1,1,0,0,2,4,9,2,2,4,2
70000625,842,0.4392,OK,650,D,99, ,5,3,7,1,6,1,1,1, , , ,2,44, ,5,3,6,1,2,3,2,3,1,1,2, ,1, ,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,40099, ,,1,1,2,2,3,2,2,3,2,1,1,1,2,1,3,3,1,2,0,1,0,0,0,0,1,1,1,1,2,2,2,1,1,1,3,3,2,1,2,6,0
70000626,842,1.4729,LA,642,C,45, ,5,3,7,1,1,6,2,2, , , ,2,43, ,3,2,1,1,2,3,2,3,2,1,2, ,2, ,2,, ,, , , , ,18,1,4,181020,1,0,0,0,0,22045,29180,"Lafayette, LA",2,5,4,2,2, ,4,1,4,1,3,3,2,1,4,3,1,3,1,0,0,0,0,0,2,1,1,1,2,2,1,1,1,1,1,3,2,3,2,4,1
70000627,842,2.0955,IL,602,A,31, , ,2,3,2,1,2,1,1, , , ,2,18, ,3,2,2,10,2,2,1,3,2,1,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181020,1,0,0,0,0,17031,16980,"Chicago-Naperville-Elgin, IL-IN-WI",5,3,2,1,1, ,1,1,4,1,4,4,2,2,1,3,2,3,0,1,0,0,0,0, ,1,1,4,1,0,1,1,0,0,1,2,3,3,2,6,0
70000628,842,0.7174,AR,693,D,63, ,5,3,7,1,3,4,4,3,1,0,0,1,51, ,7,5,6,1,2,3,2,1,1,2,2, ,1, ,2,, ,, , , , ,18,2, ,181020,1,0,0,0,0,05063, ,,1,1,1,2,2, ,4,2,2,1,2,1,2,1,1,1,1,2,0,1,0,0,0,0,2,1,2,1,3,2,3,2,2,4,3,3,2,3,1,4,1
70000629,842,0.977,NY,622,C,105, , ,1,2,2,3,1,3,2,0,1,0,1,38, ,8,5,7,6,2,8,2,5,2,1,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181020,0,0,0,0,1,22105,25220,"Hammond, LA",2,5,5,2,9,9,9,9,2,9,9,9,2,2,2,3,1,3,0,0,0,0,1,0,9,1,1,4,2,2,3,2,0,0,3,1,9,2,3,6,0
70000630,842,0.681,LA,716,B,63, ,3,3,7,1,1,1,8,8, , , ,2,32, ,8,5,5,1,2,1,1,1,1,1,2, ,1, ,1,, ,,1, , , ,18,1,4,181020,1,0,0,0,0,22063,12940,"Baton Rouge, LA",2,1,1,2,1, ,1,1,3,4,1,4,2,2,3,3,2,1,0,0,0,0,1,0, ,1,1,1,2,1,3,2,2,3,2,3,1,1,1,1,0
70000631,842,0.9995,TX,618,A,157, ,3,3,7,1,3,1,2,2, , , ,2,65, ,6,4,8,1,2,2,1,5,1,2,2, ,2, ,7,, ,, , , ,4,18, , ,181020,1,0,0,0,0,48157,26420,"Houston-The Woodlands-Sugar Land, TX",3,1,2,1,2, ,4,2,2,1,4,1,2,1,1,3,1,1,0,1,0,1,0,0, ,1,2,1,4,3,3,2,2,4,4,3,3,3,3,7,0
70000632,842,1.4773,FL,686,B,113, ,3,3,5,1,3,4,2,2, , , ,2,53, ,6,4,12,2,1,2,2,4,1,2,2, ,2, ,90,, ,, ,2,3, ,18,1,3,181020,1,0,0,0,0,12113,37860,"Pensacola-Ferry Pass-Brent, FL",2,1,1,1,2, ,4,2,2,1,4,1,1,1,2,3,2,1,1,1,1,0,0,0, ,1,2,2,3,2,3,2,0,0,4,3,3,3,3,6,0
70000633,842,0.9982,TX,651,C,303, ,1,3,7,1,5,3,2,2, , , ,2,61, ,3,2,2,10,2,3,1,2,2,2,2, ,1, ,22,, ,,1, , , ,18,1,4,181020,1,0,0,0,0,48303,31180,"Lubbock, TX",2,5,4,2,1, ,3,3,2,2,2,2,2,1,3,3,2,2,1,1,0,1,0,0,1,1,2,4,3,3,1,1,0,0,1,3,2,1,1,3,0
70000634,842,0.9785,IL,581,D,101, ,5,2,3,1,3,1,6,2,0,2,2,1,35, ,3,2,99,1,1,1,1,2,1,1,2, ,1, ,22,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,17101, ,,1,1,1,2,9,1,1,3,3,1,2,9,1,9,3,3,2,3,0,0,0,0,1,0, ,1,1,1,2,1,1,1,1,1,9,2,1,1,1,2,0
70000635,842,1.9854,IL,602,A,31, , ,2,3,1,3,1,4,2,0,2,0,1,46, ,8,5,12,1,1,3,2,4,1,2,2, ,2, ,90,, ,, ,2,1, ,18,1,1,181020,1,0,0,0,0,17031,16980,"Chicago-Naperville-Elgin, IL-IN-WI",5,1,1,1,2, ,3,2,2,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,2,1,2,2,3,2,2,4,4,2,2,3,3,6,0
70000636,842,0.8186,TX,618,A,167, ,1,3,7,1,3,1,6,5,0,1,0,2,61, ,7,5,12,1,1,3,1,2,1,1,2, ,2, ,1,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,48167,26420,"Houston-The Woodlands-Sugar Land, TX",3,1,1,2,1, ,1,1,1,3,1,9,1,2,2,3,2,2,1,0,0,0,0,0,1,1,1,1,3,3,3,2,2,3,4,3,2,1,1,1,0
70000637,842,0.747,CA,634,D,65, , ,4,9,2,2,1,4,4, , , ,2,31, ,3,2,1,5,1,3,2,3,1,1,2, ,1,3,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,48065,11100,"Amarillo, TX",1,3,2,1,2, ,3,2,2,2,3,2,1,1,2,3,2,2,0,0,0,0,1,0,2,1,1,3,2,1,1,1,0,0,1,4,2,3,2,6,0
70000638,842,1.9208,TX,618,A,201, ,1,3,7,1,1,7,2,2, , , ,2,35, ,4,3,3,1,1,2,1,5,1,2,2, ,2, ,96,, ,, ,2, , ,18,1,3,181020,1,0,0,0,0,48201,26420,"Houston-The Woodlands-Sugar Land, TX",5,1,2,2,2, ,4,2,3,1,4,1,1,1,2,3,1,2,1,0,1,0,0,0, ,1,2,1,2,1,2,1,1,2,1,3,3,3,3,6,0
70000641,842,0.5329,AR,693,D,141, ,3,3,7,1,3,2,2,2, , , ,2,71, ,4,3,6,1,1,1,2,2,1,1,2, ,1, ,1,, ,,1, , , ,18, , ,181020,1,0,0,0,0,05141, ,,1,1,2,1,1, ,1,1,3,3,2,4,2,1,4,3,2,1,0,0,0,0,1,0, ,1,1,1,4,3,2,1,1,1,3,3,1,1,1,1,0
70000643,842,0.8186,TX,635,B,491, ,3,3,7,1,3,1,2,2, , , ,2,58, ,6,4,15,1,1,3,1,4,1,1,2, ,2, ,15,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,48491,12420,"Austin-Round Rock, TX",3,1,1,2,2, ,4,2,2,1,3,2,2,1,2,3,1,2,0,1,0,0,0,0,2,1,1,1,3,3,3,2,2,3,4,3,2,3,3,2,0
70000644,842,1.7753,TX,600,B,355, ,1,3,7,2,1,5,1,1, , , ,2,20, ,4,3,1,1,2,3,1,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,5,181020,1,0,0,0,0,48355,18580,"Corpus Christi, TX",3,1,4,1,1, ,1,3,2,2,2,1,1,1,3,2,2,2,1,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1,1,3,2,1,2,2,0
70000645,842,1.0468,FL,686,B,33, ,1,3,5,1,3,1,4,2,2,0,0,1,49, ,5,3,12,1,1,1,2,2,1,1,2, ,1, ,1,, ,,1, , , ,18,1,2,181020,1,0,0,0,0,12033,37860,"Pensacola-Ferry Pass-Brent, FL",3,1,1,1,1, ,1,3,4,2,2,3,1,2,3,3,2,2,1,0,0,0,0,0, ,1,1,1,2,2,2,1,1,1,4,3,1,1,1,1,0
70000646,842,1.2854,TX,635,B,453, , ,3,7,1,3,3,2,2, , , ,2,73, ,1,1,5,3,2,3,1,1,1,2,2, ,2,1,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,48453,12420,"Austin-Round Rock, TX",4,1,1,1,2, ,1,3,4,3,3,3,2,1,3,3,2,3,0,0,0,0,1,0,2,1,2,3,4,4,1,1,0,0,2,3,2,3,1,4,2
70000649,842,1.021,NY,532,B,1, ,2,1,2,1,3,6,4,4, , , ,2,53, ,8,5,6,1,2,1,1,2,1,2,2, ,1, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,36001,10580,"Albany-Schenectady-Troy, NY",3,1,1,2,1, ,1,1,2,2,1,3,1,1,9,3,2,2,0,0,0,0,0,1, ,1,2,1,3,2,3,2,2,4,3,1,1,1,1,4,1
70000651,842,1.0579,TX,618,A,201, ,1,3,7,1,1,1,2,2, , , ,2,35, ,6,4,7,2,2,3,2,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,48201,26420,"Houston-The Woodlands-Sugar Land, TX",5,1,2,2,1, ,4,3,2,4,4,2,1,1,1,3,1,3,0,0,0,1,0,0,2,1,1,2,2,1,3,2,0,0,3,3,2,3,2,3,0
70000652,842,1.4454,NH,506,A,17, ,3,1,1,1,3,7,2,2, , , ,2,43, ,5,3,4,1,1,8,1,3,2,2,2, ,1, ,23,, ,,2, , , ,18,1,3,181020,1,0,0,0,0,33017,14460,"Boston-Cambridge-Newton, MA-NH",2,3,2,1,2, ,4,2,2,1,4,1,2,1,2,3,1,1,1,0,0,0,0,0,9,1,2,1,2,2,2,1,1,2,2,1,9,2,2,2,0
70000653,842,2.111,CA,803,A,37, ,1,4,9,1,1,1,1,1, , , ,2,24, ,3,2,15,1,2,1,1,1,1,1,2, ,2, ,22,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,2,1,1, ,9,1,1,3,1,4,1,1,3,3,2,1,0,0,0,1,0,0, ,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,0
70000654,842,1.0355,IL,602,A,197, ,3,2,3,2,1,1,2,2, , , ,2,24, ,6,4,5,6,2,3,1,3,2,1,2, ,2, ,96,, ,, ,2, , ,18,1,5,181020,1,0,0,0,0,17197,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3,3,3,1,2, ,4,3,2,1,4,1,2,1,2,3,1,2,0,0,0,0,1,0,2,1,1,4,1,1,3,2,0,0,2,2,2,3,2,6,0
70000655,842,1.4744,TN,659,B,189, ,3,3,6,1,3,3,2,2, , , ,2,69, ,4,3,7,1,2,2,2,5,1,2,2, ,2, ,96,, ,, ,2, , ,18, , ,181020,1,0,0,0,0,47189,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2,1,1,1,2, ,4,2,2,1,2,1,1,1,2,3,1,2,0,1,0,0,0,0, ,1,2,1,4,3,2,1,1,2,3,3,3,3,3,6,0
70000657,842,1.2264,TX,641,B,29, ,1,3,7,1,3,1,5,2,2,1,0,1,35, ,4,3,7,3,2,1,2,1,1,1,2, ,2,1,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,2,2,1, ,1,1,3,2,3,3,1,2,4,3,2,1,0,1,0,0,0,0, ,1,1,3,2,1,2,1,0,0,3,3,1,1,1,4,2
70000658,842,1.3136,AR,670,D,83, ,5,3,7,2,3,1,4,2,1,1,0,1,23, ,3,2,2,7,2,3,2,5,1,1,2, ,1, ,95,, ,, ,2, , ,18,2, ,181020,1,0,0,0,0,05083, ,,1,1,1,2,2, ,4,2,2,1,4,1,2,1,1,1,1,2,1,1,0,0,0,0,2,1,1,4,1,1,1,1,0,0,1,3,2,3,3,6,0
70000660,842,0.7586,CO,657,D,123, , ,4,8,1,3,1,2,2, , , ,2,35, ,4,3,4,1,1,3,1,3,1,1,2, ,1, ,2,, ,, , , , ,18,2, ,181020,1,0,0,0,0,40123, ,,1,1,2,2,2, ,2,1,1,2,2,2,2,1,2,3,1,3,0,0,0,0,1,0,1,1,1,1,2,1,2,1,1,1,2,4,2,1,2,4,1
70000661,842,0.7031,MA,506,A,21, ,3,1,1,1,5,2,6,3,3,0,0,2,58, ,8,5,13,1,1,8,1,3,1,2,2, ,1, ,2,, ,, , , , ,18,1,3,181020,1,0,0,0,0,25021,14460,"Boston-Cambridge-Newton, MA-NH",4,1,1,1,2, ,2,3,1,2,2,2,2,1,3,3,9,3,0,0,0,0,0,1,9,1,2,1,3,3,3,2,2,4,4,1,9,2,2,4,1
70000662,842,0.8162,TX,641,B,29, , ,3,7,1,3,1,4,2,2,0,0,1,53, ,8,5,7,1,1,3,2,2,1,1,2, ,2, ,22,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,1,1,1, ,1,2,1,2,3,2,2,2,1,3,2,3,1,1,0,0,0,0,1,1,1,1,3,2,3,2,2,3,3,3,2,1,1,1,0
70000663,842,1.5054,ND,544,B,710, ,1,2,4,2,1,3,1,1, , , ,2,73, ,4,3,2,1,2,0,1,4,2,2,2, ,2, ,8,, ,,2, , , ,18, , ,181020,1,0,0,0,0,51710,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",5,5,2,2,2, ,4,3,3,2,9,2,1,1,1,3,9,3,0,0,0,0,1,0,2,1,2,1,4,4,2,1,1,2,1,2,9,3,3,2,0
70000664,842,0.5302,LA,622,B,51, ,3,3,7,1,5,4,3,3, , , ,2,84, ,6,4,15,1,1,1,1,3,1,2,2, ,1, ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,22051,35380,"New Orleans-Metairie, LA",4,1,2,2,9,9,4,3,3,9,9,3,2,1,2,3,1,9,0,0,0,0,1,0, ,1,2,1,4,4,3,2,2,4,4,3,1,1,2,1,0
70000665,842,1.4301,NJ,501,A,39, ,3,1,2,2,1,1,3,1,2,0,0,1,37, ,5,3,5,5,1,3,2,3,1,2,2, ,2,9,2,, ,, , , , ,18,2, ,181020,1,0,0,0,0,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,2,2,9,9,9,3,4,2,4,2,1,1,2,3,1,2,0,0,0,1,0,0,2,1,2,3,2,1,2,1,0,0,2,1,2,3,2,4,2
70000666,842,1.0107,TX,623,D,119, ,5,3,7,1,3,3,2,2, , , ,2,57, ,8,5,12,1,1,2,1,4,1,2,2, ,2, ,22,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,48119, ,,1,1,2,1,2, ,4,2,2,1,4,1,1,1,2,3,1,3,0,0,0,0,1,0, ,1,2,1,3,3,3,2,2,4,4,3,3,3,3,2,0
70000667,842,4,OH,547,B,95, ,1,2,3,1,3,1,4,2,0,0,2,1,26, ,5,3,5,2,1,3,1,5,2,2,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,39095,45780,"Toledo, OH",4,5,4,1,2, ,4,3,4,1,4,1,1,1,4,3,2,2,1,0,0,0,0,0,2,1,2,2,1,1,2,1,0,0,2,2,2,3,3,6,0
70000668,842,2.1562,PA,566,B,43, ,1,1,2,1,3,1,2,2, , , ,2,29, ,8,5,12,1,1,3,1,3,1,2,2, ,2, ,15,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,42043,25420,"Harrisburg-Carlisle, PA",3,1,2,2,2, ,4,2,3,2,9,1,1,1,2,3,1,2,1,0,0,0,0,0,2,1,2,1,1,1,3,2,2,4,4,1,2,3,2,2,0
70000669,842,0.3307,NE,722,D,121, ,5,2,4,1,3,2,2,2, , , ,2,73, ,8,5,6,1,1,3,1,2,1,1,2, ,1, ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,31121,24260,"Grand Island, NE",1,1,1,1,1, ,1,1,3,1,2,3,1,2,1,3,2,2,0,0,0,0,1,0,1,1,1,1,4,4,3,2,2,3,3,2,2,1,1,4,1
70000671,842,1.6252,MO,616,B,165, ,3,2,4,1,1,1,1,1, , , ,2,29, ,4,3,2,1,2,2,2,3,2,1,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,29165,28140,"Kansas City, MO-KS",2,5,1,2,2, ,4,2,2,1,4,1,2,1,2,1,1,1,0,0,0,0,1,0, ,1,1,1,1,1,2,1,1,1,1,2,3,3,2,6,0
70000672,842,2.0435,KY,529,B,185, , ,3,6,2,1,1,6,5,0,1,0,2,19, ,3,2,2,1,2,3,2,3,8,1,2, ,2, ,22,, ,,2, , , ,18,2, ,181020,1,0,0,0,0,21185,31140,"Louisville/Jefferson County, KY-IN",2,5,4,1,1, ,2,3,4,2,3,2,2,1,4,3,2,3,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,3,2,1,2,2,0
70000673,842,1.3946,PA,536,C,85, ,2,1,2,1,5,3,1,1, , , ,2,74, ,3,2,2,1,1,1,1,1,1,2,2, ,2, ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,42085,49660,"Youngstown-Warren-Boardman, OH-PA",2,1,1,1,1, ,1,1,3,1,3,4,1,2,2,3,2,1,0,0,0,0,1,0, ,1,2,1,4,4,1,1,1,2,1,1,1,1,1,4,1
70000675,842,0.9603,SC,519,B,19, ,1,3,5,1,2,1,2,2, , , ,2,58, ,4,3,4,1,2,3,2,8,1,1,2, ,2, ,90,, ,, ,2,8, ,18,1,3,181020,1,0,0,0,0,45019,16700,"Charleston-North Charleston, SC",3,2,2,1,9,2,2,3,4,9,2,1,2,1,2,3,2,3,0,0,0,1,0,0,9,1,1,1,3,3,2,1,1,1,2,3,2,2,9,6,0
70000678,842,0.8596,GA,522,D,259, ,5,3,5,1,3,2,2,2, , , ,2,35, ,99,9,99,99,2,9,1,9,9,1,2, ,2, ,99,, ,, , , , ,18,1,1,181020,0,0,0,0,1,13259, ,,1,1,1,1,9,9,1,1,1,4,1,9,2,1,3,3,2,2,0,1,0,0,0,0,9,1,1,9,2,1,9,9,3,9,9,3,9,2,9,9,0
70000679,842,0.7165,GA,567,D,105, ,5,3,5,1,3,1,5,3,2,0,0,1,99,3,5,3,12,1,2,1,1,2,1,1,2, ,1, ,15,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,13105, ,,1,1,2,1,1, ,1,1,2,3,2,4,2,1,3,3,2,3,1,1,0,0,0,0, ,1,1,1,3,99,2,1,1,1,4,3,1,1,1,1,0
70000680,842,0.8133,CA,825,B,73, ,2,4,9,1,3,2,3,2,0,1,0,1,42, ,6,4,7,3,2,2,1,1,1,2,2, ,1,3,2,, ,, , , , ,18,1,2,181020,1,0,0,0,0,06073,41740,"San Diego-Carlsbad, CA",3,1,2,1,2, ,2,1,4,1,2,1,2,1,2,3,1,2,0,0,0,0,1,0, ,1,2,3,2,2,3,2,0,0,3,4,3,3,1,4,2
70000681,842,0.5105,IA,501,A,23, , ,2,4,1,9,3,8,4,4,4,2,2,99,4,6,4,6,6,2,3,1,5,1,1,2, ,2, ,11,, ,, , , , ,18, , ,181020,1,0,0,0,0,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,9,2,9,9,4,3,4,2,2,2,2,1,9,1,1,3,0,0,0,0,1,0,2,1,1,4,4,99,3,2,0,0,3,2,2,3,3,7,0
70000682,842,0.3679,WY,513,D,63, ,5,4,8,1,3,2,2,2, , , ,2,85, ,6,4,12,4,2,3,1,3,1,1,2, ,2,1,96,, ,, ,1, ,3,18, , ,181020,0,1,0,0,0,26063, ,,1,1,1,1,3,3,1,1,1,3,2,2,2,1,2,1,2,2,0,0,0,1,0,0,2,1,1,3,4,4,3,2,0,0,4,4,2,3,2,6,0
70000683,842,0.8176,VA,556,B,41, ,3,3,5,1,4,2,4,1,3,0,0,1,47, ,8,5,6,1,1,3,2,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,0,181020,1,0,0,0,0,51041,40060,"Richmond, VA",3,1,1,2,1, ,2,3,2,4,4,2,1,1,3,3,1,2,1,0,0,0,0,0,1,1,1,1,2,2,3,2,2,3,3,3,2,1,2,2,0
70000684,842,1.4011,FL,528,A,86, , ,3,5,2,1,1,9,9, , , ,2,21, ,6,4,2,1,1,3,1,5,2,2,2, ,1, ,90,, ,, ,2,1, ,18,1,2,181020,1,0,0,0,0,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,5,5,2,2, ,1,3,3,1,4,1,1,1,4,9,1,1,0,0,0,0,1,0,2,1,2,1,1,0,3,2,2,4,1,3,2,3,3,6,0
70000685,842,1.1822,MA,521,A,5, ,3,1,1,8,6,2,1,1, , , ,2,52, ,3,2,2,1,1,3,1,1,2,1,2, ,2, ,2,, ,, , , , ,18,2, ,181020,1,0,0,0,0,25005,39300,"Providence-Warwick, RI-MA",4,5,5,1,3,3,9,3,4,9,3,2,1,1,1,3,2,3,0,0,0,0,1,0,9,1,1,1,3,2,1,1,1,1,1,1,2,2,1,4,1
70000686,842,1.5642,FL,571,B,71, , ,3,5,2,3,1,2,2, , , ,2,69, ,4,3,5,1,1,1,2,2,1,2,2, ,2, ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,12071,15980,"Cape Coral-Fort Myers, FL",3,1,2,2,1, ,1,3,1,1,4,1,1,1,4,3,1,3,0,0,0,0,1,0, ,1,2,1,4,3,2,1,1,2,2,3,1,1,1,2,0
70000687,842,1.9649,GA,524,D,233, ,5,3,5,1,3,1,2,2, , , ,2,40, ,3,2,4,1,1,2,1,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,4,181020,1,0,0,0,0,13233, ,,2,1,2,1,2, ,2,3,4,2,3,2,1,1,3,3,2,3,0,0,0,0,1,0, ,1,1,1,2,2,1,1,1,1,2,3,3,3,2,2,0
70000691,842,1.4296,FL,561,D,23, ,5,3,5,1,6,1,2,2, , , ,2,99,2,5,3,3,1,1,1,2,2,2,2,2, ,2, ,90,, ,, ,2,1, ,18,1,2,181020,1,0,0,0,0,12023, ,,1,1,2,2,1, ,1,3,1,3,3,2,1,1,1,3,1,3,1,1,1,1,0,0, ,1,2,1,2,99,2,1,1,2,1,3,1,1,1,6,0
70000692,842,0.25,LA,642,B,1, ,3,3,7,1,6,1,2,1,1,0,0,1,50, ,8,5,12,1,2,1,1,2,1,1,2, ,1, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,22001,29180,"Lafayette, LA",1,1,2,2,1, ,2,3,1,3,2,3,2,1,2,3,2,3,0,0,0,0,1,0, ,1,1,1,3,2,3,2,2,3,4,3,1,1,1,4,1
70000693,842,1.0876,TX,641,B,29, ,1,3,7,2,3,1,2,2, , , ,2,30, ,8,5,99,1,2,9,2,3,2,1,2, ,2, ,12,, ,, , , , ,18,2, ,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,5,9,2,9,9,1,9,9,1,1,2,2,1,2,9,9,1,0,0,0,0,0,1,9,1,1,1,2,1,3,2,2,3,9,3,9,2,2,5,0
